,Unnamed: 0,Time,Text,Sentiment
70,70,2019-01-07 18:22:41+00:00,brokerages expect verizon communications inc. vz will announce earnings . per share,"[53.19918008910621, 31.656454501902495, -9.868072992908239]"
71,71,2019-01-07 18:22:04+00:00,. earnings per share expected verizon communications inc. vz this quarter markets,"[55.169558231858005, 34.308904956915235, 1.5690854417232885]"
72,72,2019-01-07 18:21:48+00:00,. earnings per share expected verizon communications inc. vz this quarter stocks,"[43.28968675145944, 32.486743134900586, -10.310786038675275]"
73,73,2019-01-07 15:48:22+00:00,verizon communications inc vz stock rose . currently priced ..,"[52.14988992257225, 32.42139666044865, -10.551118764487299]"
74,74,2020-09-28 15:04:50+00:00,"our next rnabenchbedside speaker hardly needs introduction. don miss hearing n lorem founder ceo ionis founder executive chairman the board, drstanleycrooke. register attend natureconf today","[47.89572620600869, 21.31396692234739, -11.81298254471514]"
75,75,2019-01-07 14:55:39+00:00,verizon communications vz holding has lifted nordea investment management ab,"[53.62975886902261, 35.31034407639922, -11.79251249196453]"
76,76,2019-01-07 08:32:45+00:00,market minute tracking shares verizon communications inc. nyse vz vz stocks stockmarket,"[56.513786892160034, 47.06878622940817, -9.837011261162331]"
77,77,2019-01-07 01:01:06+00:00,verizon communications vz quote vz up fri jan closed . usd a . gain previous close analysis verizon communications be nationalized ☭ ☭ ☭,"[105.68230218507944, 57.19687719443954, -9.392646090800596]"
78,78,2019-01-08 22:13:02+00:00,autochartist vz bigmovement bearish verizon communications inc. experienced . bullish movement the last days.,"[31.71037973325568, 12.345877789816754, 1.1371419088307562]"
79,79,2020-09-28 15:04:50+00:00,"our next rnabenchbedside speaker hardly needs introduction. don miss hearing n lorem founder ceo ionis founder executive chairman the board, drstanleycrooke. register attend natureconf today","[47.89572620600869, 21.31396692234739, -11.81298254471514]"
80,80,2019-01-08 20:33:37+00:00,"vz verizon communications inc. morningstar | verizon posts strong initial q wireless numbers speaking an investor conference jan. , verizon disclosed it added . million net new postpaid wireless customers the fourth quarter,…","[145.83750582434683, 78.98827717621877, -11.351658550862439]"
81,81,2019-01-08 20:33:36+00:00,"vz verizon communications inc. verizon posts strong initial q wireless numbers speaking an investor conference jan. , verizon disclosed it added . million net new postpaid wireless customers the fourth quarter, including ,…","[146.32301364012858, 88.14520028926451, -10.999682127705242]"
82,82,2019-01-08 19:58:12+00:00,vz verizon communications inc. vz presents citi global tmt west conference transcript,"[44.06593137415553, 33.927783530843726, -10.425143351073949]"
83,83,2019-01-08 18:33:56+00:00,"verizon adds phone subscribers expected fourth quarter verizon communications inc tuesday beat wall street estimates net new phone subscribers pay monthly bill, adding , customers the ... via youhalal business reuters","[111.45440500362334, 125.07767539203927, -6.961696584171889]"
84,84,2019-01-08 18:18:07+00:00,"verizon adds phone subscribers expected fourth quarter verizon communications inc tuesday beat wall street estimates net new phone subscribers pay monthly bill, adding , customers the fourth quarter.","[104.95338694439906, 127.28459591434263, -7.947770239908451]"
85,85,2019-01-08 18:07:29+00:00,"verizon adds phone subscribers expected fourth quarter verizon communications inc tuesday beat wall street estimates net new phone subscribers pay monthly bill, adding , customers the fourth quarter.","[104.95338694439906, 127.28459591434263, -7.947770239908451]"
86,86,2019-01-08 17:59:05+00:00,"stocks your case verizon communications inc. vz , hsbc holdings plc hsbc vz stocks stockmarket","[44.26388798060942, 34.20791961884476, -10.036955484132235]"
87,87,2019-01-08 17:49:38+00:00,"the waltdisney company dis , disney verizon communications inc. vz explore g media opportunities.","[32.94877774156621, 31.389719788633585, 1.3317683260261646]"
88,88,2019-01-08 17:38:25+00:00,vz verizon communications inc. nyse vz files an k regulation fd disclosure,"[30.90243644768636, 10.81006531279801, -10.650726030558197]"
89,89,2019-01-08 16:57:06+00:00,"verizon adds , phone subscribers fourth quarter verizon communications inc said tuesday added , net new phone subscribers pay monthly bill the fourth quarter.","[102.50836074553699, 95.21117136156847, -8.250041714807125]"
90,90,2019-01-08 16:54:04+00:00,"verizon adds , phone subscribers fourth quarter verizon communications inc said tuesday added , net new phone subscribers pay monthly bill the fourth quarter.","[102.50836074553699, 95.21117136156847, -8.250041714807125]"
91,91,2019-01-08 16:52:05+00:00,"verizon adds , phone subscribers fourth quarter verizon communications inc said tuesday added , net new phone subscribers pay monthly bill the fourth quarter.","[102.50836074553699, 95.21117136156847, -8.250041714807125]"
92,92,2019-01-08 16:51:14+00:00,"verizon adds , phone subscribers fourth quarter verizon communications inc said tuesday added , net new phone subscribers pay monthly bill the fourth quarter. usrc businessnews","[102.50836074553699, 95.21117136156847, -8.250041714807125]"
93,93,2019-01-08 15:53:04+00:00,verizon communications inc vz stock rose . currently priced ..,"[52.14988992257225, 32.42139666044865, -10.551118764487299]"
94,94,2019-01-08 15:07:05+00:00,laurel wealth advisors inc. increases holdings verizon communications inc. vz,"[33.08949220985119, 12.876090771148814, 0.8988122835057304]"
95,95,2019-01-08 15:06:05+00:00,reviewing verizon communications vz chorus ltd/s chryy investing,"[23.01423861446062, 22.93380042953273, 0.8988122835057304]"
96,96,2019-01-08 13:17:56+00:00,"barings llc acquires , shares verizon communications inc. vz investing","[33.01379722828968, 23.20415345194991, -10.644572704328013]"
97,97,2019-01-08 12:18:49+00:00,head head comparison verizon communications vz chorus ltd/s chryy stocks,"[29.476892154578717, 24.407745536890072, -10.7043696746398]"
98,98,2019-01-08 12:18:47+00:00,head head comparison verizon communications vz chorus ltd/s chryy,"[29.476892154578717, 24.407745536890072, -10.7043696746398]"
99,99,2019-01-08 12:17:52+00:00,reviewing verizon communications vz chorus ltd/s chryy,"[23.01423861446062, 22.93380042953273, 0.8988122835057304]"
100,100,2019-01-08 11:24:53+00:00,. might within reach verizon communications inc vz shareholder.,"[41.342557529248815, 20.919121506526764, -10.37676512213067]"
101,101,2019-01-08 11:24:36+00:00,"verizon communications inc vz expects feb , be important day investors.","[34.90445377071932, 22.26156490689776, -11.399079540653716]"
102,102,2019-01-08 11:24:01+00:00,"verizon communications inc vz advises investors expect . dividends feb , .","[44.464523670033024, 35.31895442751143, -10.637254848704103]"
103,103,2019-01-08 08:10:29+00:00,"g digitaltransformation when say “g,” mean g. | about verizon verizon communications","[36.94525525795023, 22.196470698422146, -10.168168518937449]"
104,104,2019-01-08 07:57:00+00:00,desirable stock among many investors – verizon communications inc. vz vz stocks stockmarket,"[42.66310771108442, 32.41959935211479, -10.169738937541524]"
105,105,2019-01-08 07:37:36+00:00,verizon communications inc. vz shares bought hc financial advisors inc. investing,"[55.12749253104014, 44.98934468772833, -9.526856332858493]"
106,106,2019-01-08 06:49:37+00:00,professional planning takes . million position verizon communications inc. vz investing,"[51.13132034157768, 22.32594667408189, -10.673600320925232]"
107,107,2019-01-08 02:29:16+00:00,analysts set verizon communications inc. vz target price . stocks,"[32.10777582917506, 20.9329148286591, -10.683443695273105]"
108,108,2019-01-08 02:29:15+00:00,analysts set verizon communications inc. vz target price .,"[32.10777582917506, 20.9329148286591, -10.683443695273105]"
109,109,2019-01-08 02:28:13+00:00,brokerages set verizon communications inc. vz pt .,"[21.131336664870716, 9.938931727348105, -10.962301075001285]"
110,110,2019-01-08 02:26:43+00:00,brokerages set verizon communications inc. vz pt . investing,"[21.131336664870716, 9.938931727348105, -10.962301075001285]"
111,111,2019-01-09 23:34:45+00:00,"stacyherbert politico i smile when motherland directs. of course, given i use great verizon communications services days, even mrsg’s directions never arrive time.","[61.43090109296701, 72.79840003848601, -10.248430603001864]"
112,112,2019-01-09 22:00:34+00:00,"as part its broad renewal deal verizon communications inc., walt disney co. secured distribution its upcoming sports network centered atlantic coast conference sports","[86.78091518022399, 66.87543613722488, 2.5809365634334682]"
113,113,2019-01-09 21:11:43+00:00,is verizon communications nyse vz good value investment?,"[33.39673724828847, 21.732154728454848, -11.544886305120087]"
114,114,2019-01-09 20:33:09+00:00,"ex dividend reminder at&amp;t, verizon communications intuit nasdaq","[33.102350625631125, 23.65734996287926, -11.983135662626715]"
115,115,2019-01-09 20:16:03+00:00,analysts suspect verizon communications vz down . today cyn expressed this.. all hispanic women this mind set. y’all logic here so ridiculous. read book.,"[73.29603835052089, 58.38238965088726, 0.8411291387742352]"
116,116,2019-01-09 19:59:23+00:00,verizon communications. washington dc comics. . .,"[23.83009567287797, 33.79583843659888, 0.5696579025084318]"
117,117,2019-01-09 16:38:29+00:00,were analysts bullish verizon communications inc. vz this week?,"[30.684549226724076, 22.096973763711024, -10.435754372894785]"
118,118,2020-09-28 15:04:50+00:00,"our next rnabenchbedside speaker hardly needs introduction. don miss hearing n lorem founder ceo ionis founder executive chairman the board, drstanleycrooke. register attend natureconf today","[47.89572620600869, 21.31396692234739, -11.81298254471514]"
